artifact_id,artifact_path,artifact_type,source_notebook_or_script,exp_id,has_oof,has_test_pred,has_submission,has_runtime,provenance_status,notes
a0235,birdclef-2026/notebooks/v67-original-sedfirst-rank-consensus/submission.ipynb,notebook,birdclef-2026/notebooks/v67-original-sedfirst-rank-consensus/submission.ipynb,v67-original-sedfirst-rank-consensus,False,False,False,False,linked_to_exp,
a0236,birdclef-2026/notebooks/v68-original-balanced-rank-consensus/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v68-original-balanced-rank-consensus/submission.ipynb,v68-original-balanced-rank-consensus,False,False,False,False,linked_to_exp,
a0237,birdclef-2026/notebooks/v68-original-balanced-rank-consensus/submission.ipynb,notebook,birdclef-2026/notebooks/v68-original-balanced-rank-consensus/submission.ipynb,v68-original-balanced-rank-consensus,False,False,False,False,linked_to_exp,
a0238,birdclef-2026/notebooks/v69-original-embedprobe-rank/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v69-original-embedprobe-rank/submission.ipynb,v69-original-embedprobe-rank,False,False,False,False,linked_to_exp,
a0239,birdclef-2026/notebooks/v69-original-embedprobe-rank/submission.ipynb,notebook,birdclef-2026/notebooks/v69-original-embedprobe-rank/submission.ipynb,v69-original-embedprobe-rank,False,False,False,False,linked_to_exp,
a0240,birdclef-2026/notebooks/v7-debug/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v7-debug/submission.ipynb,v7-debug,False,False,False,False,linked_to_exp,
a0241,birdclef-2026/notebooks/v7-debug/submission.ipynb,notebook,birdclef-2026/notebooks/v7-debug/submission.ipynb,v7-debug,False,False,False,False,linked_to_exp,
a0242,birdclef-2026/notebooks/v70-original-embedprobe-alignfix/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v70-original-embedprobe-alignfix/submission.ipynb,v70-original-embedprobe-alignfix,False,False,False,False,linked_to_exp,
a0243,birdclef-2026/notebooks/v70-original-embedprobe-alignfix/submission.ipynb,notebook,birdclef-2026/notebooks/v70-original-embedprobe-alignfix/submission.ipynb,v70-original-embedprobe-alignfix,False,False,False,False,linked_to_exp,
a0244,birdclef-2026/notebooks/v71-original-probe-anchorblend/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v71-original-probe-anchorblend/submission.ipynb,v71-original-probe-anchorblend,False,False,False,False,linked_to_exp,
a0245,birdclef-2026/notebooks/v71-original-probe-anchorblend/submission.ipynb,notebook,birdclef-2026/notebooks/v71-original-probe-anchorblend/submission.ipynb,v71-original-probe-anchorblend,False,False,False,False,linked_to_exp,
a0246,birdclef-2026/notebooks/v72-original-macrotilt-anchorblend/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v72-original-macrotilt-anchorblend/submission.ipynb,v72-original-macrotilt-anchorblend,False,False,False,False,linked_to_exp,
a0247,birdclef-2026/notebooks/v72-original-macrotilt-anchorblend/submission.ipynb,notebook,birdclef-2026/notebooks/v72-original-macrotilt-anchorblend/submission.ipynb,v72-original-macrotilt-anchorblend,False,False,False,False,linked_to_exp,
a0248,birdclef-2026/notebooks/v73-original-dualprobe-anchorblend/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v73-original-dualprobe-anchorblend/submission.ipynb,v73-original-dualprobe-anchorblend,False,False,False,False,linked_to_exp,
a0249,birdclef-2026/notebooks/v73-original-dualprobe-anchorblend/submission.ipynb,notebook,birdclef-2026/notebooks/v73-original-dualprobe-anchorblend/submission.ipynb,v73-original-dualprobe-anchorblend,False,False,False,False,linked_to_exp,
a0250,birdclef-2026/notebooks/v74-original-macrosafe-dualprobe/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v74-original-macrosafe-dualprobe/submission.ipynb,v74-original-macrosafe-dualprobe,False,False,False,False,linked_to_exp,
a0251,birdclef-2026/notebooks/v74-original-macrosafe-dualprobe/submission.ipynb,notebook,birdclef-2026/notebooks/v74-original-macrosafe-dualprobe/submission.ipynb,v74-original-macrosafe-dualprobe,False,False,False,False,linked_to_exp,
a0252,birdclef-2026/notebooks/v75-original-proxybalanced-dualprobe/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v75-original-proxybalanced-dualprobe/submission.ipynb,v75-original-proxybalanced-dualprobe,False,False,False,False,linked_to_exp,
a0253,birdclef-2026/notebooks/v75-original-proxybalanced-dualprobe/submission.ipynb,notebook,birdclef-2026/notebooks/v75-original-proxybalanced-dualprobe/submission.ipynb,v75-original-proxybalanced-dualprobe,False,False,False,False,linked_to_exp,
a0254,birdclef-2026/notebooks/v76-original-macroboost-dualprobe/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v76-original-macroboost-dualprobe/submission.ipynb,v76-original-macroboost-dualprobe,False,False,False,False,linked_to_exp,
a0255,birdclef-2026/notebooks/v76-original-macroboost-dualprobe/submission.ipynb,notebook,birdclef-2026/notebooks/v76-original-macroboost-dualprobe/submission.ipynb,v76-original-macroboost-dualprobe,False,False,False,False,linked_to_exp,
a0256,birdclef-2026/notebooks/v77-original-midboost-dualprobe/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v77-original-midboost-dualprobe/submission.ipynb,v77-original-midboost-dualprobe,False,False,False,False,linked_to_exp,
a0257,birdclef-2026/notebooks/v77-original-midboost-dualprobe/submission.ipynb,notebook,birdclef-2026/notebooks/v77-original-midboost-dualprobe/submission.ipynb,v77-original-midboost-dualprobe,False,False,False,False,linked_to_exp,
a0258,birdclef-2026/notebooks/v78-original-agreegate-dualprobe/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v78-original-agreegate-dualprobe/submission.ipynb,v78-original-agreegate-dualprobe,False,False,False,False,linked_to_exp,
a0259,birdclef-2026/notebooks/v78-original-agreegate-dualprobe/submission.ipynb,notebook,birdclef-2026/notebooks/v78-original-agreegate-dualprobe/submission.ipynb,v78-original-agreegate-dualprobe,False,False,False,False,linked_to_exp,
a0260,birdclef-2026/notebooks/v79-original-supportgate-dualprobe/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v79-original-supportgate-dualprobe/submission.ipynb,v79-original-supportgate-dualprobe,False,False,False,False,linked_to_exp,
a0261,birdclef-2026/notebooks/v79-original-supportgate-dualprobe/submission.ipynb,notebook,birdclef-2026/notebooks/v79-original-supportgate-dualprobe/submission.ipynb,v79-original-supportgate-dualprobe,False,False,False,False,linked_to_exp,
a0262,birdclef-2026/notebooks/v80-original-rankdiffgate-dualprobe/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v80-original-rankdiffgate-dualprobe/submission.ipynb,v80-original-rankdiffgate-dualprobe,False,False,False,False,linked_to_exp,
a0263,birdclef-2026/notebooks/v80-original-rankdiffgate-dualprobe/submission.ipynb,notebook,birdclef-2026/notebooks/v80-original-rankdiffgate-dualprobe/submission.ipynb,v80-original-rankdiffgate-dualprobe,False,False,False,False,linked_to_exp,
a0264,birdclef-2026/notebooks/v81-original-diffabsgate-dualprobe/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v81-original-diffabsgate-dualprobe/submission.ipynb,v81-original-diffabsgate-dualprobe,False,False,False,False,linked_to_exp,
a0265,birdclef-2026/notebooks/v81-original-diffabsgate-dualprobe/submission.ipynb,notebook,birdclef-2026/notebooks/v81-original-diffabsgate-dualprobe/submission.ipynb,v81-original-diffabsgate-dualprobe,False,False,False,False,linked_to_exp,
a0266,birdclef-2026/notebooks/v82-original-probeplus-dualprobe/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v82-original-probeplus-dualprobe/submission.ipynb,v82-original-probeplus-dualprobe,False,False,False,False,linked_to_exp,
a0267,birdclef-2026/notebooks/v82-original-probeplus-dualprobe/submission.ipynb,notebook,birdclef-2026/notebooks/v82-original-probeplus-dualprobe/submission.ipynb,v82-original-probeplus-dualprobe,False,False,False,False,linked_to_exp,
a0268,birdclef-2026/notebooks/v83-original-supportband-probeplus/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v83-original-supportband-probeplus/submission.ipynb,v83-original-supportband-probeplus,False,False,False,False,linked_to_exp,
a0269,birdclef-2026/notebooks/v83-original-supportband-probeplus/submission.ipynb,notebook,birdclef-2026/notebooks/v83-original-supportband-probeplus/submission.ipynb,v83-original-supportband-probeplus,False,False,False,False,linked_to_exp,
a0270,birdclef-2026/notebooks/v84-original-mlpaux-supportband/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v84-original-mlpaux-supportband/submission.ipynb,v84-original-mlpaux-supportband,False,False,False,False,linked_to_exp,
a0271,birdclef-2026/notebooks/v84-original-mlpaux-supportband/submission.ipynb,notebook,birdclef-2026/notebooks/v84-original-mlpaux-supportband/submission.ipynb,v84-original-mlpaux-supportband,False,False,False,False,linked_to_exp,
a0272,birdclef-2026/notebooks/v85-original-eosprivate-overlapgate/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v85-original-eosprivate-overlapgate/submission.ipynb,v85-original-eosprivate-overlapgate,False,False,False,False,linked_to_exp,
a0273,birdclef-2026/notebooks/v85-original-eosprivate-overlapgate/submission.ipynb,notebook,birdclef-2026/notebooks/v85-original-eosprivate-overlapgate/submission.ipynb,v85-original-eosprivate-overlapgate,False,False,False,False,linked_to_exp,
a0274,birdclef-2026/notebooks/v86-original-midsupport-proberescue/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v86-original-midsupport-proberescue/submission.ipynb,v86-original-midsupport-proberescue,False,False,False,False,linked_to_exp,
a0275,birdclef-2026/notebooks/v86-original-midsupport-proberescue/submission.ipynb,notebook,birdclef-2026/notebooks/v86-original-midsupport-proberescue/submission.ipynb,v86-original-midsupport-proberescue,False,False,False,False,linked_to_exp,
a0276,birdclef-2026/notebooks/v87-attributed-nina-eos5-v38plus/birdclef-2026-eos-5.ipynb,notebook,birdclef-2026/notebooks/v87-attributed-nina-eos5-v38plus/birdclef-2026-eos-5.ipynb,v87-attributed-nina-eos5-v38plus,False,False,False,False,linked_to_exp,
a0277,birdclef-2026/notebooks/v87-attributed-nina-eos5-v38plus/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v87-attributed-nina-eos5-v38plus/birdclef-2026-eos-5.ipynb,v87-attributed-nina-eos5-v38plus,False,False,False,False,linked_to_exp,
a0278,birdclef-2026/notebooks/v88-attributed-zeyad-eos-parity-t3/birdclef-2026-eos-parity-inference.ipynb,notebook,birdclef-2026/notebooks/v88-attributed-zeyad-eos-parity-t3/birdclef-2026-eos-parity-inference.ipynb,v88-attributed-zeyad-eos-parity-t3,False,False,False,False,linked_to_exp,
a0279,birdclef-2026/notebooks/v88-attributed-zeyad-eos-parity-t3/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v88-attributed-zeyad-eos-parity-t3/birdclef-2026-eos-parity-inference.ipynb,v88-attributed-zeyad-eos-parity-t3,False,False,False,False,linked_to_exp,
a0280,birdclef-2026/notebooks/v89-attributed-alexycactus-perch-cnn/birdclef-2026-ensemble-perch-cnn.py,script,birdclef-2026/notebooks/v89-attributed-alexycactus-perch-cnn/birdclef-2026-ensemble-perch-cnn.py,v89-attributed-alexycactus-perch-cnn,False,False,False,False,linked_to_exp,
a0281,birdclef-2026/notebooks/v89-attributed-alexycactus-perch-cnn/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v89-attributed-alexycactus-perch-cnn/birdclef-2026-ensemble-perch-cnn.py,v89-attributed-alexycactus-perch-cnn,False,False,False,False,linked_to_exp,
a0282,birdclef-2026/notebooks/v9-original/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v9-original/submission.ipynb,v9-original,False,False,False,False,linked_to_exp,
a0283,birdclef-2026/notebooks/v9-original/submission.ipynb,notebook,birdclef-2026/notebooks/v9-original/submission.ipynb,v9-original,False,False,False,False,linked_to_exp,
a0284,birdclef-2026/notebooks/v90-attributed-youssef-e1-rare-tail-birdnet/bc26-youssef-e1-rare-tail-birdnet.ipynb,notebook,birdclef-2026/notebooks/v90-attributed-youssef-e1-rare-tail-birdnet/bc26-youssef-e1-rare-tail-birdnet.ipynb,v90-attributed-youssef-e1-rare-tail-birdnet,False,False,False,False,linked_to_exp,
a0285,birdclef-2026/notebooks/v90-attributed-youssef-e1-rare-tail-birdnet/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v90-attributed-youssef-e1-rare-tail-birdnet/bc26-youssef-e1-rare-tail-birdnet.ipynb,v90-attributed-youssef-e1-rare-tail-birdnet,False,False,False,False,linked_to_exp,
a0286,birdclef-2026/notebooks/v91-attributed-youssef-e1-rare-tail-nobirdnet/bc26-youssef-e1-rare-tail-birdnet.ipynb,notebook,birdclef-2026/notebooks/v91-attributed-youssef-e1-rare-tail-nobirdnet/bc26-youssef-e1-rare-tail-birdnet.ipynb,v91-attributed-youssef-e1-rare-tail-nobirdnet,False,False,False,False,linked_to_exp,
a0287,birdclef-2026/notebooks/v91-attributed-youssef-e1-rare-tail-nobirdnet/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v91-attributed-youssef-e1-rare-tail-nobirdnet/bc26-youssef-e1-rare-tail-birdnet.ipynb,v91-attributed-youssef-e1-rare-tail-nobirdnet,False,False,False,False,linked_to_exp,
a0288,birdclef-2026/notebooks/v92-attributed-mtoshi-vis-nobirdnet/bc26-mtoshi-vis-may18.ipynb,notebook,birdclef-2026/notebooks/v92-attributed-mtoshi-vis-nobirdnet/bc26-mtoshi-vis-may18.ipynb,v92-attributed-mtoshi-vis-nobirdnet,False,False,False,False,linked_to_exp,
a0289,birdclef-2026/notebooks/v92-attributed-mtoshi-vis-nobirdnet/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v92-attributed-mtoshi-vis-nobirdnet/bc26-mtoshi-vis-may18.ipynb,v92-attributed-mtoshi-vis-nobirdnet,False,False,False,False,linked_to_exp,
a0290,birdclef-2026/notebooks/v93-attributed-adkasd-strong-nobirdnet/birdclef-2026-sub-v4-5-strong.ipynb,notebook,birdclef-2026/notebooks/v93-attributed-adkasd-strong-nobirdnet/birdclef-2026-sub-v4-5-strong.ipynb,v93-attributed-adkasd-strong-nobirdnet,False,False,False,False,linked_to_exp,
a0291,birdclef-2026/notebooks/v93-attributed-adkasd-strong-nobirdnet/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v93-attributed-adkasd-strong-nobirdnet/birdclef-2026-sub-v4-5-strong.ipynb,v93-attributed-adkasd-strong-nobirdnet,False,False,False,False,linked_to_exp,
a0292,birdclef-2026/notebooks/v94-attributed-karnak-advance-ensemble/birdclef-advance-ensemble.ipynb,notebook,birdclef-2026/notebooks/v94-attributed-karnak-advance-ensemble/birdclef-advance-ensemble.ipynb,v94-attributed-karnak-advance-ensemble,False,False,False,False,linked_to_exp,
a0293,birdclef-2026/notebooks/v94-attributed-karnak-advance-ensemble/kernel-metadata.json,kernel_metadata,birdclef-2026/notebooks/v94-attributed-karnak-advance-ensemble/birdclef-advance-ensemble.ipynb,v94-attributed-karnak-advance-ensemble,False,False,False,False,linked_to_exp,
a0294,birdclef-2026/outputs/v101-attributed-alexy-cnn-cpu-v1/bc26-v101-attributed-alexy-cnn-cpu.log,runtime_log,,v101-attributed-alexy-cnn-cpu-v1,False,False,False,True,linked_to_exp,
a0295,birdclef-2026/outputs/v101-attributed-alexy-cnn-cpu-v1/diagnostics_v101_staging_no_test.json,runtime_or_lineage_json,,v101-attributed-alexy-cnn-cpu-v1,False,False,False,True,linked_to_exp,
a0296,birdclef-2026/outputs/v101-attributed-alexy-cnn-cpu-v1/submission.csv,submission_or_test_prediction_csv,,v101-attributed-alexy-cnn-cpu-v1,False,True,True,False,linked_to_exp,
a0297,birdclef-2026/outputs/v102-original-macro-risk-rescue-v1/bc26-v102-original-macro-risk-rescue.log,runtime_log,,v102-original-macro-risk-rescue-v1,False,False,False,True,linked_to_exp,
a0298,birdclef-2026/outputs/v102-original-macro-risk-rescue-v1/submission.csv,submission_or_test_prediction_csv,,v102-original-macro-risk-rescue-v1,False,True,True,False,linked_to_exp,
a0299,birdclef-2026/outputs/v103-guarded-macro-risk-rescue-v1/bc26-v103-guarded-macro-rescue.log,runtime_log,,v103-guarded-macro-risk-rescue-v1,False,False,False,True,linked_to_exp,
a0300,birdclef-2026/outputs/v103-guarded-macro-risk-rescue-v1/submission.csv,submission_or_test_prediction_csv,,v103-guarded-macro-risk-rescue-v1,False,True,True,False,linked_to_exp,
a0301,birdclef-2026/outputs/v104-perch-only-guarded-rescue-v1/bc26-v104-perch-only-guarded.log,runtime_log,,v104-perch-only-guarded-rescue-v1,False,False,False,True,linked_to_exp,
a0302,birdclef-2026/outputs/v104-perch-only-guarded-rescue-v1/submission.csv,submission_or_test_prediction_csv,,v104-perch-only-guarded-rescue-v1,False,True,True,False,linked_to_exp,
a0303,birdclef-2026/outputs/v105-rankrestored-perch-guarded-v1/bc26-v105-rankrestored-perch.log,runtime_log,,v105-rankrestored-perch-guarded-v1,False,False,False,True,linked_to_exp,
a0304,birdclef-2026/outputs/v105-rankrestored-perch-guarded-v1/submission.csv,submission_or_test_prediction_csv,,v105-rankrestored-perch-guarded-v1,False,True,True,False,linked_to_exp,
a0305,birdclef-2026/outputs/v106-rankdominant-perch-guarded-v1/bc26-v106-rankdominant-perch.log,runtime_log,,v106-rankdominant-perch-guarded-v1,False,False,False,True,linked_to_exp,
a0306,birdclef-2026/outputs/v106-rankdominant-perch-guarded-v1/submission.csv,submission_or_test_prediction_csv,,v106-rankdominant-perch-guarded-v1,False,True,True,False,linked_to_exp,
a0307,birdclef-2026/outputs/v107-rankceiling-perch-guarded-v1/bc26-v107-rankceiling-perch.log,runtime_log,,v107-rankceiling-perch-guarded-v1,False,False,False,True,linked_to_exp,
a0308,birdclef-2026/outputs/v107-rankceiling-perch-guarded-v1/submission.csv,submission_or_test_prediction_csv,,v107-rankceiling-perch-guarded-v1,False,True,True,False,linked_to_exp,
a0309,birdclef-2026/outputs/v108-ecoproto-perch-guarded-v1/bc26-v108-ecoproto-perch.log,runtime_log,,v108-ecoproto-perch-guarded-v1,False,False,False,True,linked_to_exp,
a0310,birdclef-2026/outputs/v108-ecoproto-perch-guarded-v1/submission.csv,submission_or_test_prediction_csv,,v108-ecoproto-perch-guarded-v1,False,True,True,False,linked_to_exp,
a0311,birdclef-2026/outputs/v109-ecoproto-ranklaunch-perch-v1/bc26-v109-ecoproto-ranklaunch.log,runtime_log,,v109-ecoproto-ranklaunch-perch-v1,False,False,False,True,linked_to_exp,
a0312,birdclef-2026/outputs/v109-ecoproto-ranklaunch-perch-v1/submission.csv,submission_or_test_prediction_csv,,v109-ecoproto-ranklaunch-perch-v1,False,True,True,False,linked_to_exp,
a0313,birdclef-2026/outputs/v110-ecoproto-clean-blend-v1/bc26-v110-ecoproto-cleanblend.log,runtime_log,,v110-ecoproto-clean-blend-v1,False,False,False,True,linked_to_exp,
a0314,birdclef-2026/outputs/v110-ecoproto-clean-blend-v1/submission.csv,submission_or_test_prediction_csv,,v110-ecoproto-clean-blend-v1,False,True,True,False,linked_to_exp,
a0315,birdclef-2026/outputs/v111-clean-sed-ecoproto-blend-v1/bc26-v111-clean-sed-ecoproto.log,runtime_log,,v111-clean-sed-ecoproto-blend-v1,False,False,False,True,linked_to_exp,
a0316,birdclef-2026/outputs/v111-clean-sed-ecoproto-blend-v1/submission.csv,submission_or_test_prediction_csv,,v111-clean-sed-ecoproto-blend-v1,False,True,True,False,linked_to_exp,
a0317,birdclef-2026/outputs/v112-clean-sed-remap-ecoproto-v1/bc26-v112-clean-sed-remap.log,runtime_log,,v112-clean-sed-remap-ecoproto-v1,False,False,False,True,linked_to_exp,
a0318,birdclef-2026/outputs/v112-clean-sed-remap-ecoproto-v1/submission.csv,submission_or_test_prediction_csv,,v112-clean-sed-remap-ecoproto-v1,False,True,True,False,linked_to_exp,
a0319,birdclef-2026/outputs/v112-clean-sed-remap-ecoproto-v1/v112_clean_sed_remap_diagnostics.csv,csv,,v112-clean-sed-remap-ecoproto-v1,False,False,False,False,linked_to_exp,
a0320,birdclef-2026/outputs/v113-lantingguo-melnorm-ecoproto-v1/bc26-v113-lanting-melnorm.log,runtime_log,,v113-lantingguo-melnorm-ecoproto-v1,False,False,False,True,linked_to_exp,
a0321,birdclef-2026/outputs/v113-lantingguo-melnorm-ecoproto-v1/submission.csv,submission_or_test_prediction_csv,,v113-lantingguo-melnorm-ecoproto-v1,False,True,True,False,linked_to_exp,
a0322,birdclef-2026/outputs/v113-lantingguo-melnorm-ecoproto-v1/v113_lantingguo_melnorm_diagnostics.csv,csv,,v113-lantingguo-melnorm-ecoproto-v1,False,False,False,False,linked_to_exp,
a0323,birdclef-2026/outputs/v114-v110-v113-selfblend-v1/bc26-v114-clean-selfblend.log,runtime_log,,v114-v110-v113-selfblend-v1,False,False,False,True,linked_to_exp,
a0324,birdclef-2026/outputs/v114-v110-v113-selfblend-v1/submission.csv,submission_or_test_prediction_csv,,v114-v110-v113-selfblend-v1,False,True,True,False,linked_to_exp,
a0325,birdclef-2026/outputs/v114-v110-v113-selfblend-v1/v113_lantingguo_melnorm_diagnostics.csv,csv,,v114-v110-v113-selfblend-v1,False,False,False,False,linked_to_exp,
a0326,birdclef-2026/outputs/v114-v110-v113-selfblend-v1/v114_branch_auc_diagnostics.csv,csv,,v114-v110-v113-selfblend-v1,False,False,False,False,linked_to_exp,
a0327,birdclef-2026/outputs/v114-v110-v113-selfblend-v1/v114_branch_summary.csv,csv,,v114-v110-v113-selfblend-v1,False,False,False,False,linked_to_exp,
a0328,birdclef-2026/outputs/v115-tsubasa-snowflake-sed-v1/bc26-v115-tsubasa-snowflake-sed.log,runtime_log,,v115-tsubasa-snowflake-sed-v1,False,False,False,True,linked_to_exp,
a0329,birdclef-2026/outputs/v116-tsubasa-convnext-sed-v1/bc26-v116-tsubasa-convnext-sed.log,runtime_log,,v116-tsubasa-convnext-sed-v1,False,False,False,True,linked_to_exp,
a0330,birdclef-2026/outputs/v116-tsubasa-convnext-sed-v1/submission.csv,submission_or_test_prediction_csv,,v116-tsubasa-convnext-sed-v1,False,True,True,False,linked_to_exp,
a0331,birdclef-2026/outputs/v116-tsubasa-convnext-sed-v1/v116_tsubasa_convnext_sed_remap_diagnostics.csv,csv,,v116-tsubasa-convnext-sed-v1,False,False,False,False,linked_to_exp,
a0332,birdclef-2026/outputs/v117-tsubasa-convnext-noremap-v1/bc26-v117-tsubasa-convnext-noremap.log,runtime_log,,v117-tsubasa-convnext-noremap-v1,False,False,False,True,linked_to_exp,
a0333,birdclef-2026/outputs/v117-tsubasa-convnext-noremap-v1/submission.csv,submission_or_test_prediction_csv,,v117-tsubasa-convnext-noremap-v1,False,True,True,False,linked_to_exp,
a0334,birdclef-2026/outputs/v117-tsubasa-convnext-noremap-v1/v117_tsubasa_convnext_noremap_diagnostics.csv,csv,,v117-tsubasa-convnext-noremap-v1,False,False,False,False,linked_to_exp,
a0335,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus/bc26-v87-attributed-nina-eos5-v38plus.log,runtime_log,birdclef-2026/notebooks/v87-attributed-nina-eos5-v38plus/birdclef-2026-eos-5.ipynb,v87-attributed-nina-eos5-v38plus,False,False,False,True,linked_to_exp,
a0336,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus/perch_cache/full_oof_meta_features.npz,oof_or_feature_cache_npz,birdclef-2026/notebooks/v87-attributed-nina-eos5-v38plus/birdclef-2026-eos-5.ipynb,v87-attributed-nina-eos5-v38plus,True,False,False,False,linked_to_exp,
a0337,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus/perch_cache/full_perch_arrays.npz,oof_or_feature_cache_npz,birdclef-2026/notebooks/v87-attributed-nina-eos5-v38plus/birdclef-2026-eos-5.ipynb,v87-attributed-nina-eos5-v38plus,True,False,False,False,linked_to_exp,
a0338,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus/perch_cache/full_perch_meta.parquet,oof_or_feature_cache_parquet,birdclef-2026/notebooks/v87-attributed-nina-eos5-v38plus/birdclef-2026-eos-5.ipynb,v87-attributed-nina-eos5-v38plus,True,False,False,False,linked_to_exp,
a0339,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus/subm_2.csv,submission_or_test_prediction_csv,birdclef-2026/notebooks/v87-attributed-nina-eos5-v38plus/birdclef-2026-eos-5.ipynb,v87-attributed-nina-eos5-v38plus,False,True,True,False,linked_to_exp,
a0340,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus/subm_5.csv,submission_or_test_prediction_csv,birdclef-2026/notebooks/v87-attributed-nina-eos5-v38plus/birdclef-2026-eos-5.ipynb,v87-attributed-nina-eos5-v38plus,False,True,True,False,linked_to_exp,
a0341,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus/subm_karnakbayev_power_optimization.csv,submission_or_test_prediction_csv,birdclef-2026/notebooks/v87-attributed-nina-eos5-v38plus/birdclef-2026-eos-5.ipynb,v87-attributed-nina-eos5-v38plus,False,True,True,False,linked_to_exp,
a0342,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus/submission.csv,submission_or_test_prediction_csv,birdclef-2026/notebooks/v87-attributed-nina-eos5-v38plus/birdclef-2026-eos-5.ipynb,v87-attributed-nina-eos5-v38plus,False,True,True,False,linked_to_exp,
a0343,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus/submission_protossm.csv,submission_or_test_prediction_csv,birdclef-2026/notebooks/v87-attributed-nina-eos5-v38plus/birdclef-2026-eos-5.ipynb,v87-attributed-nina-eos5-v38plus,False,True,True,False,linked_to_exp,
a0344,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus/submission_sed.csv,submission_or_test_prediction_csv,birdclef-2026/notebooks/v87-attributed-nina-eos5-v38plus/birdclef-2026-eos-5.ipynb,v87-attributed-nina-eos5-v38plus,False,True,True,False,linked_to_exp,
a0345,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus/v17_logs.json,runtime_or_lineage_json,birdclef-2026/notebooks/v87-attributed-nina-eos5-v38plus/birdclef-2026-eos-5.ipynb,v87-attributed-nina-eos5-v38plus,False,False,False,True,linked_to_exp,
a0346,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus-v2/bc26-v87-attributed-nina-eos5-v38plus.log,runtime_log,,v87-attributed-nina-eos5-v38plus-v2,False,False,False,True,linked_to_exp,
a0347,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus-v2/perch_cache/full_oof_meta_features.npz,oof_or_feature_cache_npz,,v87-attributed-nina-eos5-v38plus-v2,True,False,False,False,linked_to_exp,
a0348,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus-v2/perch_cache/full_perch_arrays.npz,oof_or_feature_cache_npz,,v87-attributed-nina-eos5-v38plus-v2,True,False,False,False,linked_to_exp,
a0349,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus-v2/perch_cache/full_perch_meta.parquet,oof_or_feature_cache_parquet,,v87-attributed-nina-eos5-v38plus-v2,True,False,False,False,linked_to_exp,
a0350,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus-v2/subm_2.csv,submission_or_test_prediction_csv,,v87-attributed-nina-eos5-v38plus-v2,False,True,True,False,linked_to_exp,
a0351,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus-v2/subm_5.csv,submission_or_test_prediction_csv,,v87-attributed-nina-eos5-v38plus-v2,False,True,True,False,linked_to_exp,
a0352,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus-v2/subm_karnakbayev_power_optimization.csv,submission_or_test_prediction_csv,,v87-attributed-nina-eos5-v38plus-v2,False,True,True,False,linked_to_exp,
a0353,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus-v2/submission.csv,submission_or_test_prediction_csv,,v87-attributed-nina-eos5-v38plus-v2,False,True,True,False,linked_to_exp,
